index,contact,day,month,duration,campaign,pdays,pdays_d,previous,poutcome,y
457,telephone,29,jul,480.0,9,-1,-1,0,unknown,no
458,cellular,29,jul,119.0,7,-1,-1,0,unknown,no
459,cellular,29,jul,178.0,12,-1,-1,0,unknown,no
460,cellular,20,apr,165.0,1,321,321,1,failure,no
461,cellular,29,jul,82.0,4,-1,-1,0,unknown,no
462,cellular,26,may,302.0,1,40,40,1,failure,no
463,cellular,29,jul,88.0,6,-1,-1,0,unknown,no
464,telephone,29,jul,345.0,17,-1,-1,0,unknown,no
465,cellular,29,jul,54.0,16,-1,-1,0,unknown,no
466,telephone,29,jul,121.0,6,-1,-1,0,unknown,no
467,cellular,29,jul,393.0,3,-1,-1,0,unknown,no
468,cellular,29,jul,215.0,4,-1,-1,0,unknown,no
469,cellular,29,jul,193.0,10,-1,-1,0,unknown,no
470,cellular,29,jul,38.0,17,-1,-1,0,unknown,no
471,cellular,29,jul,99.0,12,-1,-1,0,unknown,no
472,cellular,28,jul,125.0,2,-1,-1,0,unknown,no
473,telephone,28,jul,257.0,3,-1,-1,0,unknown,no
474,cellular,29,jul,176.0,21,-1,-1,0,unknown,no
475,cellular,29,jul,10.0,23,-1,-1,0,unknown,no
476,cellular,20,nov,427.0,1,-1,-1,0,unknown,no
477,cellular,20,nov,120.0,4,196,196,1,other,no
478,cellular,20,nov,175.0,1,-1,-1,0,unknown,no
479,cellular,26,may,260.0,1,-1,-1,0,unknown,no
480,cellular,20,nov,215.0,6,188,188,2,failure,no
481,cellular,29,jul,32.0,5,-1,-1,0,unknown,no
482,cellular,20,nov,51.0,1,190,190,4,other,no
483,cellular,26,may,251.0,1,98,98,3,other,no
484,cellular,29,jul,604.0,3,-1,-1,0,unknown,no
485,cellular,29,jul,314.0,2,-1,-1,0,unknown,no
486,cellular,26,may,119.0,1,-1,-1,0,unknown,no
487,cellular,29,jul,194.0,2,-1,-1,0,unknown,no
488,cellular,29,jul,90.0,3,-1,-1,0,unknown,no
489,cellular,20,apr,121.0,1,-1,-1,0,unknown,no
490,cellular,20,apr,380.0,1,74,74,4,failure,no
491,cellular,29,jul,148.0,15,-1,-1,0,unknown,no
492,telephone,29,jul,186.0,2,-1,-1,0,unknown,no
493,cellular,29,jul,118.0,8,-1,-1,0,unknown,no
494,cellular,29,jul,114.0,2,-1,-1,0,unknown,no
495,cellular,20,nov,73.0,1,-1,-1,0,unknown,no
496,cellular,20,nov,20.0,8,190,190,3,success,no
497,cellular,20,nov,20.0,6,153,153,26,failure,no
498,cellular,20,nov,186.0,1,-1,-1,0,unknown,no
499,cellular,20,nov,425.0,2,-1,-1,0,unknown,no
500,cellular,25,may,116.0,1,18,18,3,failure,no
501,telephone,28,jul,126.0,8,-1,-1,0,unknown,no
502,cellular,29,jul,538.0,8,-1,-1,0,unknown,no
503,cellular,29,jul,163.0,2,-1,-1,0,unknown,no
504,cellular,20,apr,325.0,1,-1,-1,0,unknown,no
505,cellular,20,nov,143.0,1,-1,-1,0,unknown,no
506,cellular,20,nov,559.0,2,-1,-1,0,unknown,no
507,cellular,25,may,56.0,1,185,185,1,other,no
508,cellular,25,may,104.0,1,-1,-1,0,unknown,no
509,cellular,25,may,397.0,1,35,35,2,failure,yes
510,cellular,29,jul,88.0,10,-1,-1,0,unknown,no
511,cellular,29,jul,255.0,4,-1,-1,0,unknown,no
512,cellular,20,apr,16.0,5,-1,-1,0,unknown,no
513,cellular,20,nov,293.0,1,-1,-1,0,unknown,no
514,cellular,29,jul,797.0,15,-1,-1,0,unknown,no
515,cellular,29,jul,65.0,2,-1,-1,0,unknown,no
516,cellular,20,nov,138.0,1,-1,-1,0,unknown,no
517,cellular,29,jul,121.0,3,-1,-1,0,unknown,no
518,cellular,25,may,179.0,1,-1,-1,0,unknown,no
519,cellular,20,nov,105.0,2,171,171,3,failure,no
520,cellular,25,may,265.0,1,-1,-1,0,unknown,no
521,cellular,20,apr,419.0,2,151,151,2,failure,no
522,cellular,29,jul,51.0,2,-1,-1,0,unknown,no
523,cellular,29,jul,208.0,2,-1,-1,0,unknown,no
524,cellular,20,apr,766.0,2,150,150,3,other,no
525,cellular,25,may,236.0,1,-1,-1,0,unknown,yes
526,cellular,20,nov,104.0,5,-1,-1,0,unknown,no
527,cellular,29,jul,331.0,2,-1,-1,0,unknown,no
528,cellular,20,nov,72.0,2,-1,-1,0,unknown,no
529,cellular,29,jul,63.0,2,-1,-1,0,unknown,no
530,cellular,25,may,365.0,5,-1,-1,0,unknown,no
531,cellular,29,jul,195.0,2,-1,-1,0,unknown,no
532,cellular,20,apr,257.0,1,-1,-1,0,unknown,no
533,cellular,29,jul,337.0,2,-1,-1,0,unknown,no
534,cellular,25,may,234.0,1,-1,-1,0,unknown,no
535,cellular,20,apr,115.0,2,-1,-1,0,unknown,no
536,cellular,20,nov,154.0,3,106,106,2,failure,no
537,cellular,29,jul,207.0,4,-1,-1,0,unknown,no
538,cellular,29,jul,218.0,4,-1,-1,0,unknown,no
539,cellular,20,nov,131.0,3,-1,-1,0,unknown,no
540,cellular,29,jul,199.0,9,-1,-1,0,unknown,no
541,cellular,29,jul,57.0,7,-1,-1,0,unknown,no
542,cellular,20,apr,476.0,3,-1,-1,0,unknown,no
543,cellular,25,may,269.0,1,-1,-1,0,unknown,no
544,cellular,20,apr,58.0,3,150,150,10,failure,no
545,cellular,20,nov,130.0,2,-1,-1,0,unknown,no
546,cellular,29,jul,60.0,6,-1,-1,0,unknown,no
547,cellular,29,jul,198.0,5,-1,-1,0,unknown,no
548,cellular,29,jul,82.0,7,-1,-1,0,unknown,no
549,cellular,20,nov,215.0,2,-1,-1,0,unknown,no
550,cellular,20,nov,311.0,3,183,183,1,failure,no
551,cellular,29,jul,146.0,2,-1,-1,0,unknown,no
552,cellular,25,may,305.0,1,-1,-1,0,unknown,no
553,cellular,29,jul,91.0,3,-1,-1,0,unknown,no
554,cellular,29,jul,100.0,3,-1,-1,0,unknown,no
555,cellular,25,may,77.0,1,-1,-1,0,unknown,no
556,cellular,25,may,74.0,1,272,272,4,failure,no
557,cellular,20,apr,131.0,3,-1,-1,0,unknown,no
558,telephone,20,nov,61.0,3,-1,-1,0,unknown,no
559,cellular,20,nov,123.0,3,-1,-1,0,unknown,no
560,cellular,20,apr,223.0,1,305,305,1,success,no
561,cellular,29,jul,69.0,2,-1,-1,0,unknown,no
562,cellular,29,jul,345.0,5,-1,-1,0,unknown,no
563,cellular,29,jul,197.0,2,-1,-1,0,unknown,no
564,cellular,20,nov,462.0,4,-1,-1,0,unknown,no
565,cellular,20,apr,305.0,2,154,154,1,failure,no
566,cellular,25,may,324.0,1,-1,-1,0,unknown,no
567,cellular,20,nov,141.0,4,-1,-1,0,unknown,no
568,cellular,20,apr,87.0,2,318,318,3,failure,no
569,cellular,29,jul,48.0,3,-1,-1,0,unknown,no
570,cellular,29,jul,109.0,3,-1,-1,0,unknown,no
571,cellular,29,jul,60.0,4,-1,-1,0,unknown,no
572,cellular,25,may,226.0,1,-1,-1,0,unknown,yes
573,cellular,29,jul,97.0,2,-1,-1,0,unknown,no
574,cellular,29,jul,45.0,7,-1,-1,0,unknown,no
575,cellular,29,jul,64.0,2,-1,-1,0,unknown,no
576,cellular,29,jul,137.0,2,-1,-1,0,unknown,no
577,cellular,20,nov,219.0,7,133,133,1,failure,no
578,cellular,29,jul,213.0,2,-1,-1,0,unknown,no
579,cellular,25,may,269.0,1,40,40,2,failure,yes
580,cellular,25,may,92.0,1,-1,-1,0,unknown,no
581,cellular,20,nov,661.0,1,-1,-1,0,unknown,no
582,cellular,20,apr,86.0,2,-1,-1,0,unknown,no
583,cellular,29,jul,64.0,3,-1,-1,0,unknown,no
584,cellular,29,jul,146.0,3,-1,-1,0,unknown,no
585,cellular,29,jul,145.0,3,-1,-1,0,unknown,no
586,cellular,29,jul,247.0,3,-1,-1,0,unknown,no
587,cellular,20,nov,191.0,2,189,189,1,failure,no
588,cellular,29,jul,57.0,4,-1,-1,0,unknown,no
589,cellular,29,jul,105.0,4,-1,-1,0,unknown,no
590,cellular,25,may,200.0,1,-1,-1,0,unknown,no
591,cellular,29,jul,63.0,5,-1,-1,0,unknown,no
592,cellular,25,may,157.0,4,363,363,5,failure,no
593,cellular,29,jul,188.0,2,-1,-1,0,unknown,no
594,cellular,29,jul,20.0,2,-1,-1,0,unknown,no
595,cellular,20,apr,48.0,3,-1,-1,0,unknown,no
596,cellular,20,nov,239.0,2,-1,-1,0,unknown,no
597,cellular,20,apr,110.0,3,269,269,2,other,no
598,cellular,25,may,111.0,1,-1,-1,0,unknown,no
599,cellular,28,jul,173.0,8,-1,-1,0,unknown,no
600,cellular,20,nov,113.0,1,189,189,2,failure,no
601,cellular,20,apr,491.0,1,326,326,1,other,no
602,cellular,28,jul,141.0,5,-1,-1,0,unknown,no
603,telephone,28,jul,81.0,3,-1,-1,0,unknown,no
604,cellular,28,jul,121.0,3,-1,-1,0,unknown,no
605,cellular,20,apr,342.0,1,-1,-1,0,unknown,no
606,cellular,20,apr,199.0,2,150,150,5,failure,no
607,cellular,28,jul,674.0,3,-1,-1,0,unknown,no
608,cellular,28,jul,68.0,3,-1,-1,0,unknown,no
609,cellular,20,nov,619.0,3,-1,-1,0,unknown,no
610,cellular,28,jul,102.0,6,-1,-1,0,unknown,no
611,cellular,28,jul,359.0,3,-1,-1,0,unknown,no
612,cellular,20,nov,127.0,2,157,157,1,failure,no
613,cellular,28,jul,33.0,31,-1,-1,0,unknown,no
614,telephone,28,jul,97.0,2,-1,-1,0,unknown,no
615,cellular,28,jul,76.0,12,-1,-1,0,unknown,no
616,cellular,28,jul,118.0,4,-1,-1,0,unknown,no
617,cellular,26,may,197.0,2,98,98,1,other,no
618,cellular,28,jul,83.0,6,-1,-1,0,unknown,no
619,telephone,20,nov,93.0,4,-1,-1,0,unknown,no
620,cellular,28,jul,81.0,8,-1,-1,0,unknown,no
621,cellular,28,jul,487.0,7,-1,-1,0,unknown,no
622,cellular,28,jul,68.0,3,-1,-1,0,unknown,no
623,cellular,28,jul,383.0,3,-1,-1,0,unknown,yes
624,cellular,28,jul,55.0,10,-1,-1,0,unknown,no
625,cellular,26,may,149.0,1,-1,-1,0,unknown,no
626,telephone,28,jul,81.0,5,-1,-1,0,unknown,no
627,cellular,28,jul,1096.0,4,-1,-1,0,unknown,yes
628,cellular,28,jul,418.0,3,-1,-1,0,unknown,no
629,cellular,28,jul,283.0,4,-1,-1,0,unknown,no
630,cellular,28,jul,88.0,3,-1,-1,0,unknown,no
631,cellular,28,jul,310.0,5,-1,-1,0,unknown,no
632,cellular,28,jul,234.0,15,-1,-1,0,unknown,no
633,telephone,28,jul,426.0,4,-1,-1,0,unknown,no
634,cellular,20,apr,116.0,2,332,332,6,failure,no
635,cellular,20,nov,115.0,2,177,177,2,failure,no
636,telephone,28,jul,41.0,2,-1,-1,0,unknown,no
637,cellular,26,may,299.0,2,-1,-1,0,unknown,no
638,cellular,28,jul,63.0,5,-1,-1,0,unknown,no
639,cellular,20,nov,61.0,2,181,181,4,failure,no
640,cellular,28,jul,258.0,2,-1,-1,0,unknown,no
641,telephone,28,jul,75.0,3,-1,-1,0,unknown,no
642,cellular,26,may,223.0,1,-1,-1,0,unknown,no
643,cellular,28,jul,431.0,2,-1,-1,0,unknown,no
644,cellular,28,jul,534.0,8,-1,-1,0,unknown,no
645,cellular,20,nov,106.0,2,167,167,1,failure,no
646,cellular,20,nov,106.0,3,183,183,3,failure,no
647,cellular,28,jul,534.0,4,-1,-1,0,unknown,no
648,cellular,28,jul,93.0,3,-1,-1,0,unknown,no
649,cellular,20,nov,88.0,2,-1,-1,0,unknown,no
650,cellular,26,may,407.0,2,98,98,1,success,no
651,cellular,20,nov,102.0,4,-1,-1,0,unknown,no
652,cellular,26,may,103.0,2,-1,-1,0,unknown,no
653,cellular,28,jul,231.0,5,-1,-1,0,unknown,no
654,cellular,20,nov,87.0,2,-1,-1,0,unknown,no
655,cellular,26,may,41.0,1,-1,-1,0,unknown,no
656,cellular,28,jul,404.0,3,-1,-1,0,unknown,no
657,cellular,28,jul,266.0,3,-1,-1,0,unknown,no
658,cellular,28,jul,86.0,4,-1,-1,0,unknown,no
659,cellular,26,may,89.0,1,-1,-1,0,unknown,no
660,cellular,28,jul,54.0,2,-1,-1,0,unknown,no
661,telephone,28,jul,359.0,2,-1,-1,0,unknown,no
662,cellular,28,jul,408.0,3,-1,-1,0,unknown,no
663,cellular,28,jul,301.0,2,-1,-1,0,unknown,no
664,cellular,26,may,82.0,1,-1,-1,0,unknown,no
665,telephone,28,jul,57.0,2,-1,-1,0,unknown,no
666,cellular,28,jul,332.0,2,-1,-1,0,unknown,no
667,cellular,26,may,150.0,1,-1,-1,0,unknown,no
668,telephone,28,jul,296.0,2,-1,-1,0,unknown,no
669,cellular,28,jul,201.0,2,-1,-1,0,unknown,no
670,cellular,28,jul,174.0,2,-1,-1,0,unknown,no
671,cellular,28,jul,48.0,10,-1,-1,0,unknown,no
672,cellular,28,jul,337.0,2,-1,-1,0,unknown,no
673,cellular,28,jul,71.0,4,-1,-1,0,unknown,no
674,telephone,28,jul,40.0,7,-1,-1,0,unknown,no
675,cellular,28,jul,73.0,7,-1,-1,0,unknown,no
676,cellular,28,jul,131.0,4,-1,-1,0,unknown,no
677,cellular,28,jul,300.0,2,-1,-1,0,unknown,no
678,cellular,28,jul,819.0,3,-1,-1,0,unknown,no
679,cellular,26,may,252.0,2,-1,-1,0,unknown,no
680,telephone,28,jul,1025.0,2,-1,-1,0,unknown,no
681,cellular,28,jul,231.0,10,-1,-1,0,unknown,no
682,cellular,20,apr,76.0,1,-1,-1,0,unknown,yes
683,cellular,20,apr,285.0,1,-1,-1,0,unknown,no
684,cellular,20,nov,600.0,3,189,189,2,failure,no
685,cellular,28,jul,395.0,4,-1,-1,0,unknown,no
686,cellular,28,jul,76.0,2,-1,-1,0,unknown,no
687,cellular,28,jul,25.0,20,-1,-1,0,unknown,no
688,cellular,28,jul,189.0,2,-1,-1,0,unknown,no
689,cellular,26,may,176.0,1,-1,-1,0,unknown,no
690,telephone,28,jul,155.0,2,-1,-1,0,unknown,no
691,cellular,20,nov,627.0,3,-1,-1,0,unknown,no
692,cellular,20,apr,401.0,1,-1,-1,0,unknown,no
693,cellular,28,jul,157.0,5,-1,-1,0,unknown,no
694,cellular,28,jul,289.0,5,-1,-1,0,unknown,no
695,cellular,28,jul,83.0,7,-1,-1,0,unknown,no
696,telephone,28,jul,73.0,6,-1,-1,0,unknown,no
697,cellular,28,jul,193.0,8,-1,-1,0,unknown,no
698,cellular,20,nov,399.0,2,156,156,2,failure,no
699,cellular,26,may,187.0,1,-1,-1,0,unknown,no
700,cellular,28,jul,141.0,7,-1,-1,0,unknown,no
701,cellular,26,may,154.0,1,-1,-1,0,unknown,no
702,cellular,26,may,167.0,1,285,285,4,success,no
703,cellular,20,apr,89.0,1,-1,-1,0,unknown,no
704,cellular,28,jul,123.0,3,-1,-1,0,unknown,no
705,cellular,20,nov,187.0,2,-1,-1,0,unknown,no
706,telephone,28,jul,282.0,3,-1,-1,0,unknown,no
707,cellular,26,may,400.0,3,358,358,2,failure,no
708,cellular,28,jul,147.0,15,-1,-1,0,unknown,no
709,cellular,26,may,58.0,1,105,105,1,success,no
710,cellular,28,jul,276.0,2,-1,-1,0,unknown,no
711,cellular,20,apr,326.0,3,-1,-1,0,unknown,no
712,cellular,20,apr,114.0,1,152,152,2,failure,no
713,telephone,28,jul,76.0,18,-1,-1,0,unknown,no
714,cellular,20,nov,758.0,1,-1,-1,0,unknown,yes
715,cellular,26,may,208.0,2,96,96,3,other,yes
716,cellular,26,may,94.0,1,-1,-1,0,unknown,no
717,cellular,28,jul,72.0,6,-1,-1,0,unknown,no
718,cellular,20,nov,653.0,1,-1,-1,0,unknown,yes
719,cellular,28,jul,76.0,3,-1,-1,0,unknown,no
720,cellular,28,jul,19.0,14,-1,-1,0,unknown,no
721,cellular,26,may,81.0,1,29,29,1,failure,no
722,cellular,28,jul,151.0,7,-1,-1,0,unknown,no
723,cellular,28,jul,579.0,3,-1,-1,0,unknown,no
724,cellular,28,jul,85.0,9,-1,-1,0,unknown,no
725,cellular,28,jul,209.0,4,-1,-1,0,unknown,no
726,cellular,28,jul,341.0,12,-1,-1,0,unknown,no
727,cellular,20,apr,281.0,1,-1,-1,0,unknown,no
728,cellular,20,nov,159.0,1,-1,-1,0,unknown,no
729,telephone,28,jul,27.0,17,-1,-1,0,unknown,no
730,telephone,28,jul,90.0,11,-1,-1,0,unknown,no
731,cellular,20,nov,195.0,3,8,8,1,failure,no
732,cellular,20,nov,16.0,9,112,112,37,other,no
733,cellular,28,jul,317.0,5,-1,-1,0,unknown,no
734,cellular,20,nov,330.0,3,-1,-1,0,unknown,no
735,telephone,20,nov,25.0,2,-1,-1,0,unknown,no
736,cellular,28,jul,120.0,6,-1,-1,0,unknown,no
737,cellular,20,apr,182.0,3,-1,-1,0,unknown,no
738,cellular,28,jul,110.0,4,-1,-1,0,unknown,no
739,cellular,28,jul,164.0,7,-1,-1,0,unknown,no
740,cellular,28,jul,136.0,2,-1,-1,0,unknown,no
741,cellular,20,nov,158.0,2,174,174,3,failure,no
742,cellular,20,nov,192.0,1,-1,-1,0,unknown,no
743,cellular,20,apr,53.0,1,346,346,1,failure,no
744,cellular,28,jul,488.0,4,-1,-1,0,unknown,no
745,telephone,20,apr,41.0,1,150,150,9,other,no
746,telephone,28,jul,107.0,3,-1,-1,0,unknown,no
747,cellular,28,jul,152.0,4,-1,-1,0,unknown,no
748,cellular,20,nov,260.0,1,-1,-1,0,unknown,no
749,cellular,28,jul,85.0,12,-1,-1,0,unknown,no
750,cellular,28,jul,320.0,3,-1,-1,0,unknown,no
751,cellular,20,nov,166.0,3,-1,-1,0,unknown,no
752,cellular,28,jul,37.0,12,-1,-1,0,unknown,no
753,cellular,28,jul,428.0,2,-1,-1,0,unknown,no
754,cellular,28,jul,91.0,3,-1,-1,0,unknown,no
755,cellular,28,jul,114.0,4,-1,-1,0,unknown,no
756,cellular,28,jul,149.0,11,-1,-1,0,unknown,no
757,cellular,28,jul,58.0,5,-1,-1,0,unknown,no
758,cellular,28,jul,290.0,2,-1,-1,0,unknown,no
759,cellular,20,apr,93.0,3,340,340,2,other,no
760,cellular,28,jul,433.0,4,-1,-1,0,unknown,no
761,cellular,28,jul,76.0,2,-1,-1,0,unknown,no
762,cellular,20,nov,77.0,3,185,185,7,failure,no
763,cellular,28,jul,333.0,4,-1,-1,0,unknown,no
764,cellular,28,jul,124.0,3,-1,-1,0,unknown,no
765,cellular,28,jul,269.0,7,-1,-1,0,unknown,no
766,cellular,28,jul,322.0,11,-1,-1,0,unknown,no
767,cellular,28,jul,644.0,3,-1,-1,0,unknown,no
768,cellular,20,nov,279.0,1,-1,-1,0,unknown,no
769,cellular,20,apr,153.0,1,347,347,1,failure,no
770,cellular,28,jul,106.0,2,-1,-1,0,unknown,no
771,cellular,28,jul,151.0,3,-1,-1,0,unknown,no
772,cellular,20,nov,40.0,3,-1,-1,0,unknown,no
773,cellular,28,jul,154.0,5,-1,-1,0,unknown,no
774,cellular,28,jul,101.0,3,-1,-1,0,unknown,no
775,cellular,28,jul,127.0,4,-1,-1,0,unknown,no
776,cellular,28,jul,83.0,12,-1,-1,0,unknown,no
777,cellular,20,apr,78.0,1,-1,-1,0,unknown,no
778,cellular,20,nov,9.0,6,177,177,16,other,no
779,cellular,28,jul,314.0,4,-1,-1,0,unknown,no
780,telephone,20,nov,55.0,2,-1,-1,0,unknown,no
781,cellular,28,jul,780.0,2,-1,-1,0,unknown,no
782,cellular,26,may,55.0,1,113,113,1,failure,no
783,cellular,28,jul,170.0,3,-1,-1,0,unknown,no
784,telephone,28,jul,106.0,6,-1,-1,0,unknown,no
785,cellular,28,jul,609.0,6,-1,-1,0,unknown,no
786,cellular,20,apr,81.0,1,-1,-1,0,unknown,no
787,cellular,28,jul,123.0,2,-1,-1,0,unknown,no
788,cellular,28,jul,22.0,3,-1,-1,0,unknown,no
789,cellular,28,jul,262.0,4,-1,-1,0,unknown,no
790,cellular,20,apr,174.0,1,334,334,1,failure,no
791,cellular,20,apr,226.0,1,-1,-1,0,unknown,no
792,cellular,28,jul,234.0,11,-1,-1,0,unknown,no
793,cellular,28,jul,257.0,6,-1,-1,0,unknown,no
794,cellular,28,jul,118.0,2,-1,-1,0,unknown,no
795,cellular,28,jul,71.0,6,-1,-1,0,unknown,no
796,cellular,26,may,145.0,1,98,98,2,failure,no
797,cellular,28,jul,377.0,4,-1,-1,0,unknown,no
798,cellular,20,nov,517.0,1,-1,-1,0,unknown,no
799,cellular,25,jul,126.0,1,-1,-1,0,unknown,no
800,cellular,20,apr,318.0,1,-1,-1,0,unknown,no
801,cellular,25,may,304.0,1,-1,-1,0,unknown,no
802,cellular,3,jun,431.0,2,119,119,9,failure,yes
803,cellular,21,nov,318.0,1,-1,-1,0,unknown,no
804,cellular,23,jul,155.0,2,-1,-1,0,unknown,no
805,cellular,23,jul,74.0,3,-1,-1,0,unknown,no
806,cellular,21,nov,200.0,1,-1,-1,0,unknown,no
807,telephone,20,apr,205.0,1,-1,-1,0,unknown,no
808,cellular,20,apr,76.0,5,-1,-1,0,unknown,no
809,cellular,21,nov,567.0,1,184,184,1,other,no
810,cellular,21,nov,73.0,4,126,126,2,failure,no
811,cellular,23,jul,157.0,1,-1,-1,0,unknown,no
812,cellular,23,jul,202.0,1,-1,-1,0,unknown,no
813,telephone,23,jul,70.0,2,-1,-1,0,unknown,no
814,cellular,20,nov,437.0,4,-1,-1,0,unknown,no
815,cellular,3,jun,161.0,2,-1,-1,0,unknown,no
816,cellular,23,jul,123.0,2,-1,-1,0,unknown,no
817,cellular,21,nov,13.0,3,113,113,2,other,no
818,cellular,23,jul,122.0,5,-1,-1,0,unknown,no
819,telephone,23,jul,40.0,5,-1,-1,0,unknown,no
820,cellular,20,apr,207.0,1,308,308,2,failure,no
821,cellular,20,apr,377.0,1,341,341,2,failure,no
822,cellular,3,jun,77.0,2,391,391,2,other,no
823,telephone,21,nov,228.0,6,-1,-1,0,unknown,no
824,cellular,20,apr,617.0,1,-1,-1,0,unknown,no
825,cellular,23,jul,159.0,2,-1,-1,0,unknown,no
826,cellular,20,apr,470.0,1,150,150,5,other,no
827,cellular,3,jun,102.0,1,-1,-1,0,unknown,no
828,cellular,3,jun,74.0,3,-1,-1,0,unknown,no
829,cellular,23,jul,216.0,8,-1,-1,0,unknown,no
830,cellular,20,apr,213.0,3,-1,-1,0,unknown,yes
831,cellular,21,nov,62.0,6,-1,-1,0,unknown,no
832,cellular,20,apr,83.0,3,306,306,4,failure,no
833,cellular,23,jul,135.0,1,-1,-1,0,unknown,no
834,cellular,21,nov,588.0,2,184,184,2,failure,no
835,cellular,23,jul,435.0,3,-1,-1,0,unknown,no
836,cellular,3,jun,1361.0,1,391,391,1,failure,no
837,cellular,3,jun,254.0,1,96,96,2,failure,no
838,cellular,20,apr,246.0,1,152,152,1,failure,no
839,cellular,21,nov,528.0,1,-1,-1,0,unknown,yes
840,cellular,21,nov,76.0,1,-1,-1,0,unknown,no
841,cellular,20,apr,33.0,1,173,173,1,success,no
842,cellular,23,jul,97.0,5,-1,-1,0,unknown,no
843,telephone,23,jul,197.0,2,-1,-1,0,unknown,no
844,cellular,21,nov,279.0,1,-1,-1,0,unknown,no
845,cellular,20,apr,62.0,1,340,340,2,failure,no
846,cellular,23,jul,538.0,2,-1,-1,0,unknown,no
847,cellular,23,jul,191.0,2,-1,-1,0,unknown,no
848,telephone,23,jul,355.0,3,-1,-1,0,unknown,no
849,unknown,23,jul,717.0,8,-1,-1,0,unknown,no
850,cellular,23,jul,245.0,1,-1,-1,0,unknown,no
851,cellular,23,jul,213.0,1,-1,-1,0,unknown,no
852,cellular,20,apr,414.0,2,285,285,1,failure,no
853,telephone,23,jul,18.0,9,-1,-1,0,unknown,no
854,cellular,23,jul,250.0,1,-1,-1,0,unknown,no
855,telephone,23,jul,184.0,1,-1,-1,0,unknown,no
856,cellular,21,nov,110.0,2,185,185,1,failure,no
857,cellular,20,apr,720.0,1,-1,-1,0,unknown,yes
858,cellular,23,jul,471.0,2,-1,-1,0,unknown,no
859,cellular,4,jun,153.0,1,309,309,3,other,no
860,cellular,21,nov,73.0,4,-1,-1,0,unknown,no
861,cellular,4,jun,328.0,2,94,94,4,success,yes
862,cellular,4,jun,262.0,2,-1,-1,0,unknown,yes
863,telephone,23,jul,43.0,1,-1,-1,0,unknown,no
864,cellular,4,jun,280.0,2,126,126,11,failure,yes
865,telephone,23,jul,272.0,2,-1,-1,0,unknown,no
866,cellular,23,jul,633.0,1,-1,-1,0,unknown,yes
867,cellular,23,jul,235.0,11,-1,-1,0,unknown,no
868,cellular,23,jul,167.0,1,-1,-1,0,unknown,no
869,cellular,21,nov,529.0,1,-1,-1,0,unknown,yes
870,cellular,23,jul,495.0,1,-1,-1,0,unknown,no
871,cellular,23,jul,105.0,1,-1,-1,0,unknown,no
872,cellular,23,jul,136.0,1,-1,-1,0,unknown,no
873,cellular,4,jun,94.0,2,-1,-1,0,unknown,no
874,cellular,21,nov,635.0,1,135,135,2,failure,yes
875,cellular,23,jul,115.0,1,-1,-1,0,unknown,no
876,cellular,21,nov,710.0,1,-1,-1,0,unknown,yes
877,cellular,23,jul,952.0,2,-1,-1,0,unknown,no
878,cellular,23,jul,61.0,2,-1,-1,0,unknown,no
879,cellular,23,jul,73.0,2,-1,-1,0,unknown,no
880,telephone,23,jul,31.0,2,-1,-1,0,unknown,no
881,cellular,3,jun,144.0,2,-1,-1,0,unknown,yes
882,cellular,20,apr,16.0,5,322,322,4,other,no
883,cellular,20,apr,169.0,1,-1,-1,0,unknown,no
884,cellular,3,jun,178.0,2,-1,-1,0,unknown,no
885,cellular,20,apr,78.0,1,-1,-1,0,unknown,no
886,cellular,3,jun,1076.0,2,85,85,3,other,yes
887,telephone,23,jul,160.0,7,-1,-1,0,unknown,no
888,telephone,21,nov,167.0,1,-1,-1,0,unknown,no
889,cellular,3,jun,266.0,1,27,27,1,failure,no
890,cellular,3,jun,78.0,2,44,44,2,failure,no
891,cellular,23,jul,319.0,1,-1,-1,0,unknown,no
892,cellular,3,jun,114.0,1,-1,-1,0,unknown,no
893,cellular,23,jul,156.0,2,-1,-1,0,unknown,no
894,cellular,20,apr,84.0,1,-1,-1,0,unknown,no
895,cellular,20,apr,178.0,4,-1,-1,0,unknown,no
896,cellular,3,jun,295.0,4,-1,-1,0,unknown,no
897,cellular,23,jul,112.0,1,-1,-1,0,unknown,no
898,cellular,3,jun,187.0,1,20,20,1,other,yes
899,cellular,23,jul,644.0,1,-1,-1,0,unknown,no
900,cellular,23,jul,240.0,1,-1,-1,0,unknown,no
901,cellular,21,nov,71.0,3,-1,-1,0,unknown,no
902,cellular,3,jun,65.0,1,96,96,1,failure,no
903,cellular,23,jul,58.0,2,-1,-1,0,unknown,no
904,cellular,20,apr,240.0,1,326,326,1,success,no
905,telephone,23,jul,203.0,2,-1,-1,0,unknown,no
906,cellular,23,jul,339.0,4,-1,-1,0,unknown,no
907,cellular,23,jul,185.0,10,-1,-1,0,unknown,no
908,cellular,3,jun,96.0,1,125,125,2,failure,no
909,cellular,21,nov,63.0,1,-1,-1,0,unknown,no
910,telephone,23,jul,82.0,3,-1,-1,0,unknown,no
911,cellular,20,apr,372.0,2,332,332,2,other,no
912,telephone,23,jul,239.0,11,-1,-1,0,unknown,no
913,telephone,23,jul,90.0,2,-1,-1,0,unknown,no
914,cellular,23,jul,1327.0,2,-1,-1,0,unknown,yes
915,cellular,21,nov,569.0,1,175,175,3,other,no
916,cellular,21,nov,46.0,4,171,171,1,failure,no
