시군명,접수일자,발견장소,상태,공고고유번호,공고시작일자,공고종료일자,품종,색상,나이,체중,성별,중성화여부,특징,보호소명,보호소전화번호,보호소도로명주소,보호소지번주소,보호소우편번호,관할기관
남양주시,20210409,장현리 420-3,보호중,경기-남양주-2021-00413,20210409,20210419,[개] 믹스견,흰색.황색,2021,4.1,F,N,어린강아지며 온순함,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
남양주시,20210409,장현리 420-3,보호중,경기-남양주-2021-00412,20210409,20210419,[개] 믹스견,검정.흰색,2021,2.8,F,N,어린강아지며 우측 앞다리가 기형임,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
남양주시,20210409,용정리 750-3,종료(반환),경기-남양주-2021-00411,20210409,20210419,[개] 골든 리트리버,살구색,2017,20,F,N,목줄없고 사람을 잘따름,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
남양주시,20210409,가운동 주공1단지,보호중,경기-남양주-2021-00410,20210409,20210419,[개] 믹스견,흰색,2020,5.8,M,N,흰색 옷착용.온순함,남양주동물보호협회,031-591-7270,경기도 남양주시 금곡로 44,경기도 남양주시 금곡동 427-28번지 성원빌딩 1층,12237,경기도 남양주시
안산시,20210409,본오지구대에서 인수,보호중,경기-안산-2021-00290,20210409,20210419,[기타축종] 햄스터,갈흑백,2021,0.01,Q,U,나이미상. 겁많음. 활발함. 케이지채 유기.,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5,15301,경기도 안산시
안산시,20210409,대부북동 1841-10 부근,보호중,경기-안산-2021-00289,20210409,20210419,[개] 불독,백흑,2014,14,F,U,순함. 귀잘려있음. 안질환. 부정교합.,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5,15301,경기도 안산시
평택시,20210409,신평로 47,보호중,경기-평택-2021-00689,20210409,20210419,[개] 믹스견,검정,2021,0.8,F,N,"1개월추정, 순함",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,신평로 47,보호중,경기-평택-2021-00688,20210409,20210419,[개] 믹스견,검정,2021,0.6,F,N,"1개월추정, 순함",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,장안외길 72-210,보호중,경기-평택-2021-00687,20210409,20210419,[개] 믹스견,흰색,2019,15,F,N,"들개, 경계함",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,삼남로 508,보호중,경기-평택-2021-00686,20210409,20210419,[개] 믹스견,갈색,2019,18,F,N,"들개, 경계함",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,마두리 공원,보호중,경기-평택-2021-00685,20210409,20210419,[고양이] 한국 고양이,치즈색,2019,4,F,Y,"중성화, 뒷다리 찰과상,염증",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,용이동 31-17,보호중,경기-평택-2021-00684,20210409,20210419,[개] 믹스견,갈색,2021,3,F,N,온순함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,통복동 447,보호중,경기-평택-2021-00683,20210409,20210419,[개] 믹스견,갈색,2021,2.9,F,N,온순함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,소사1길 33,보호중,경기-평택-2021-00681,20210409,20210419,[고양이] 한국 고양이,기타,2021,0.2,Q,N,눈도못뜬 어린고양이,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,소사1길 33,보호중,경기-평택-2021-00680,20210409,20210419,[고양이] 한국 고양이,삼색,2021,0.2,F,N,눈도못뜬 어린고양이,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,평택 지구대,보호중,경기-평택-2021-00679,20210409,20210419,[개] 믹스견,갈색,2019,13,M,N,파란옷 착용,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,지산동 스위첸@,보호중,경기-평택-2021-00677,20210409,20210419,[고양이] 한국 고양이,삼색,2021,0.3,F,N,탈수,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,지산동 스위첸@,보호중,경기-평택-2021-00676,20210409,20210419,[고양이] 한국 고양이,삼색,2021,0.3,F,N,탈수,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,지산동 스위첸@,보호중,경기-평택-2021-00675,20210409,20210419,[고양이] 한국 고양이,기타,2021,0.3,M,N,탈수,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,지산동 스위첸@,보호중,경기-평택-2021-00674,20210409,20210419,[고양이] 한국 고양이,삼색,2021,0.3,F,N,탈수,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,경기대로 729,보호중,경기-평택-2021-00673,20210409,20210419,[개] 믹스견,갈색,2020,8.3,F,N,등 찰과상,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,숙성리 183-2,보호중,경기-평택-2021-00672,20210409,20210419,[개] 믹스견,연갈색,2020,7.2,F,N,순함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,한산리 580-13,보호중,경기-평택-2021-00671,20210409,20210419,[개] 믹스견,크림색,2016,7.2,M,N,순함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,인광리 308-6,보호중,경기-평택-2021-00669,20210409,20210419,[개] 믹스견,흰색,2021,2.5,M,N,온순함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,인광리 308-6,보호중,경기-평택-2021-00668,20210409,20210419,[개] 믹스견,흰색,2021,3.3,M,N,온순함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
평택시,20210409,인광리 308-6,보호중,경기-평택-2021-00667,20210409,20210419,[개] 믹스견,크림색,2021,3,M,N,온순함,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86,경기도 평택시 진위면 야막리 85-4번지,17705,경기도 평택시
부천시,20210409,고강동,보호중,경기-부천-2021-00194,20210409,20210419,[개] 미니어쳐 핀셔,블랙,2020,2.8,M,N,순하고 장난기(5개월),가나동물병원,032-665-0075,경기도 부천시 경인로 72,경기도 부천시 송내동 393-1번지,14728,경기도 부천시
부천시,20210409,고강동 113번지,보호중,경기-부천-2021-00193,20210409,20210419,[개] 미니어쳐 핀셔,블랙,2020,2.8,M,N,온순하고 장난기(5개월),가나동물병원,032-665-0075,경기도 부천시 경인로 72,경기도 부천시 송내동 393-1번지,14728,경기도 부천시
부천시,20210409,고강동,보호중,경기-부천-2021-00192,20210409,20210419,[개] 미니어쳐 핀셔,블랙탄,2020,1.9,M,N,사람을 잘 따르고 발랄함.,가야동물병원,032-655-3500,경기도 부천시 부천로 69,경기도 부천시 심곡동 367-12번지 가야동물병원,14630,경기도 부천시
부천시,20210409,오쇠삼거리,보호중,경기-부천-2021-00190,20210409,20210419,[개] 도사,갈,2016,70,F,U,순한 편,부천시수의사회,032-323-4999,경기도 부천시 길주로 660,경기도 부천시 춘의동 381번지,14656,경기도 부천시
광주시,20210409,광주시 도척면 상림리 일대,보호중,경기-광주-2021-00183,20210409,20210419,[고양이] 러시안 블루,회색,2020,3.1,M,N,"4-17, 꼬리골절, 교통사고추정, 사람 손길이 그리운 순둥이",광주TNR동물병원송정,031-798-7583,경기도 광주시 경안천로 144,경기도 광주시 송정동 6-9번지 1층,12740,경기도 광주시
광주시,20210409,광주시 초월읍 학동리 일대,종료(반환),경기-광주-2021-00182,20210409,20210419,[개] 믹스견,갈색,2020,17,F,N,"4-16, 칩없음, 녹색목줄착용, 올무에 걸림",광주TNR동물병원초월,031-798-7581,경기도 광주시 초월읍 현산로385번길 74-12,경기도 광주시 초월읍 지월리 713-2번지,12728,경기도 광주시
광주시,20210409,광주시 남한산성면 일대,보호중,경기-광주-2021-00181,20210409,20210419,[개] 믹스견,갈색,2018,7,M,N,"4-15, 칩없음, 쫑긋한 큰 귀, 귀엽고 예쁜 아이",광주TNR동물병원초월,031-798-7581,경기도 광주시 초월읍 현산로385번길 74-12,경기도 광주시 초월읍 지월리 713-2번지,12728,경기도 광주시
화성시,20210409,향남 발안리 19-1,보호중,경기-화성-2021-00474,20210409,20210419,[개] 믹스견,흰색,2021,2,M,N,"어미가 컨테이너 밑에 새끼낳고 감 , 새끼강아지5마리같이옴",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210409,향남 발안리 19-1,보호중,경기-화성-2021-00473,20210409,20210419,[개] 믹스견,흰색,2021,2,F,N,"어미가 컨테이너 밑에 새끼낳고 감 , 새끼강아지5마리같이옴",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210409,향남 발안리 19-1,보호중,경기-화성-2021-00471,20210409,20210419,[개] 믹스견,흰색,2021,2,M,N,"어미가 컨테이너 밑에 새끼낳고 감 , 새끼강아지5마리같이옴",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210409,향남 발안리 19-1,보호중,경기-화성-2021-00470,20210409,20210419,[개] 믹스견,흰색,2021,2,M,N,"어미가 컨테이너 밑에 새끼낳고 감 , 새끼강아지5마리같이옴",남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210409,동탄중앙로 189 ,보호중,경기-화성-2021-00469,20210409,20210419,[고양이] 한국 고양이,검정,2021,0.2,F,N,새끼고양이 4마리 같이 들어옴,남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210409,동탄중앙로 189 ,보호중,경기-화성-2021-00467,20210409,20210419,[고양이] 한국 고양이,"흰,검",2021,0.2,M,N,새끼고양이 4마리 같이 들어옴,남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210409,동탄중앙로 189 ,보호중,경기-화성-2021-00466,20210409,20210419,[고양이] 한국 고양이,"흰,검",2021,0.2,M,N,새끼고양이 4마리 같이 들어옴 ,남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
화성시,20210409,우정읍 기아자동차로 561-6 ,보호중,경기-화성-2021-00465,20210409,20210419,[개] 믹스견,흰색,2021,10,F,N,털이 복슬복슬하고 귀가 쫑긋 서있다 다가가면 꼬리를흔들고 얌전하다.,남양유기견보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27,경기도 화성시 남양읍 북양리 12-2번지,18254,경기도 화성시
시흥시,20210408,시화파출소에서 인수,종료(반환),경기-시흥-2021-00218,20210408,20210420,[개] 말티즈,백,2018,2.4,F,U,순함.,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 시흥시
시흥시,20210408,시흥시농업기술센터에서 인수,보호중,경기-시흥-2021-00217,20210408,20210420,[개] 믹스견,흑회백,2021,9,F,U,나이미상. 겁많음. 경계심많음. ,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 시흥시
시흥시,20210408,과림저수지 부근,보호중,경기-시흥-2021-00216,20210408,20210420,[고양이] 터키시 앙고라,백,2021,0.16,M,N,1주 추정. 젖먹이.,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50,경기도 안산시 상록구 부곡동 231-5번지 한국야생동물보호협회,15301,경기도 시흥시
